art_sifra,agp_id,sifra,vpc,aktivan,stanje,art_naziv,kataloski,grupanaziv,proizvodjac,hash
111962,8,100010,260.214,0,0,GIGABYTE nVidia Ge Force GTX650 2GB GDDR5; 650OC-2GI 1.0,650OC-2GI 1.0,Grafičke kartice,Gigabyte Technology CO LTD,13d0a6fbf2206a71bf392d3cf32bf656
111963,8,100010,272.564,0,0,GIGABYTE nVidia Ge Force GTX650 Ti 1GB GDDR5; GV-N65TOC-1GI,GV-N65TOC-1GI,Grafičke kartice,Gigabyte Technology CO LTD,2469ee22caaf8b3a0bcca52e00000ca2
111964,8,100010,308.632,0,0,GIGABYTE nVidia Ge Force GTX650 Ti 2GB GDDR5; GV-N65TOC-2GI,GV-N65TOC-2GI,Grafičke kartice,Gigabyte Technology CO LTD,98f9e5c5b0600d3c0ef4d8c094808195
111965,8,100010,451.111,0,0,GIGABYTE nVidia Ge Force GTX660 2GB GDDR5; GV-N660OC-2GD,GV-N660OC-2GD,Grafičke kartice,Gigabyte Technology CO LTD,cc115609d73084c9666bc333ef679401
111966,8,100010,1092.137,0,0,GIGABYTE nVidia Ge Force GTX680 2GB GDDR5; GV-N680WF3-2GD,GV-N680WF3-2G,Grafičke kartice,Gigabyte Technology CO LTD,43c6aae0c71583b29184e1ad4f9f9d9b
111967,8,100010,340.94,0,0,GIGABYTE amd Radeon 7850 1GB GDDR5; GV-R785OC-1GD,GV-R785OC-1GD,Grafičke kartice,Gigabyte Technology CO LTD,059b36d0568ff91d28531dfc1af3a8a4
111968,8,100010,853.761,0,0,GIGABYTE amd Radeon 7970 3GB GDDR5; GV-R797OC-3GD,GV-R797OC-3GD,Grafičke kartice,Gigabyte Technology CO LTD,babe5981c35168db21e3a0231956d20b
111969,8,100007,61.709,0,0,Asus nVidia GeForce GT210 1GB DDR3,90-C1CSI0-L0U,Grafičke kartice,Asus,e778f3cd2ec457b16ddff909c3798fbf
111970,8,100007,166.197,0,0,Asus nVidia GeForce GT640 2GB DDR3;GT640-2GD3,GT640-2GD3,Grafičke kartice,Asus,064be40f5ed432fdc6d3b90147e56b28
111971,8,100007,280.171,0,0,Asus nVidia GeForce GTX650 Ti 1GB GDDR5; GTX650 TI-1GD5,GTX650 TI-1GD,Grafičke kartice,Asus,b20f72ffae906cd91a0b77db3fa12e0d
111972,59,100032,2.137,0,0,"Gigatech kabal USB 1,8m 4 pin",,Kablovi za PC/NET/TV,Gigatech,b902c3d8958ec3e499c689d77948e2b3
111973,27,100002,1803.419,0,0,Canon imageFORMULA DR-M160,EM5483B003AA,Skeneri,Canon,8245fa6081b8b8e56649701d1f4ef6d1
111974,27,100002,929.744,0,0,Canon Flatbed Scanner Unit 101,EM4101B003AA,Skeneri,Canon,3cb7939d6c8bca54d03d40fab1a48ee8
111976,105,100008,901.239,0,0,TOSHIBA LED TV,32RL938,Televizori,Toshiba,9a98754b9333fe2e39af1142ad98918e
111981,97,100006,137.692,0,0,Acer Baterija (BT.00307.014),BT.00307.014,,Acer,aa8640d814d8e32daa5d3f0cd13cdcd6
111982,5,100025,90.214,0,0,"MSI G41M-P26, Intel G41 Chipset, LGA 775",G41M-P26,Matične ploče,MSI,d053e285a800f8c9ccfa36a32032e7e2
111983,179,100090,41.88,0,0,Fortron adapter napojni za Acer laptope NB65 Bijeli,NB65-WHITE,Dodatna oprema za laptope,Fortron,493c522efd60c9e0028c155ebf3e7377
111984,8,100025,116.795,0,0,MSI AMD Radeon 6570 2GB DDR3; R6570-MD2GD3,R6570-MD2GD3,Grafičke kartice,MSI,855d1da0a1585796f53ceaa0380bedbe
111985,5,100025,137.692,0,0,"AMD E-350 APU 1.6GHz+ AMD Hudson D1, AMD Radeon HD 6310",E350DM-E33,Matične ploče,MSI,4727802eba31e2d8a9b351cdfe1d8c5d
111986,8,100025,113.974,0,0,MSI nVidia GeForce GT 620 1GB DDR3; N620GT-MD1GD3,N620GT-MD1GD3,Grafičke kartice,MSI,c47f5825fda2434c74d1db0a9f5d710e
111987,8,100025,132.949,0,0,MSI nVidia GeForce GT 630 2GB DDR3; N630GT-MD2GD3,,Grafičke kartice,MSI,048d64bb19cfcd450e87fab5218e2412
111988,8,100025,283.932,0,0,MSI nVidia GeForce GT630 1GB GDDR5; N630GT-MD2GD3,N630GT-MD2GD3,Grafičke kartice,MSI,61e8b6b44fb9bdad64d0596c59abb9c1
111989,120,100025,1423.547,0,0,"MSI All-in-one računar, 20'' touch,Win7 Home Premium,AE2071-007EE",AE2071-007EE,All in one računari,MSI,fafbf4e043548009fd0834f044651111
111991,5,100010,94.957,0,0,GIGABYTE MB GA-H61M-S2P; LGA 1155; Intel H61,GA-H61M-S2P,Matične ploče,Gigabyte Technology CO LTD,dc53ea6f56d2e5649b58b647eeacec04
111992,5,100010,0.043,0,0,GIGABYTE MB GA-P61-S3-B3; LGA 1155; Intel H61,GA-P61-S3-B3,Matične ploče,Gigabyte Technology CO LTD,bf1902cbff1f7764dc9e30140691265e
111993,5,100010,123.462,0,0,GIGABYTE MB GA-B75-D3V; LGA 1155; Intel B75,GA-B75-D3V,Matične ploče,Gigabyte Technology CO LTD,ff76876b6b26430a3bcf70104e50f303
111994,6,100117,122.521,0,0,SEAGATE-Samsung Barracuda 500GB; ST500DL001/HD503HI; 16MB SATA3,ST500DL001/HD,Hard diskovi,Seagate,156d305a95f209b92d01e9b6f512de09
111995,17,100021,18.803,0,0,Canyon slušalice CNR-HP05NB,CNR-HP05NB,Slušalice,Canyon,9e370d0974ecbc160385cf89e2bcb92b
111996,5,100010,270.641,0,0,GIGABYTE MB GA-Z77X-UD3H-WB; LGA 1155; Intel Z77,GA-Z77X-UD3H-,Matične ploče,Gigabyte Technology CO LTD,1140a281013d315ca2281d83ccc2a693
111997,70,100017,84.53,0,0,Panasonic telefon TX-TG8051FXB,TX-TG8051FXB,Telefoni i fax uređaji,Panasonic,62cc16a237f83a1e27b7252229e1275a
111998,12,125254,12.821,0,0,A4Tech tastatura KB-720 Slim crna,KB-720,Tastature,A4TECH,10de83c03b7070e89f38c53b36101701
111999,5,100007,94.017,0,0,"Asus MB P8H61-M LX3 PLUS R2.0,1155, Intel® H61(B3)",90-MIBJC0-G0E,Matične ploče,Asus,014c5ff514601291d3f5418aef76a1b0
112000,5,100007,106.368,0,0,"Asus MB P8H61-M LE R2.0, 1155, Intel H61(B3)",,Matične ploče,Asus,87408d536c9cf5f9a933bdeaded43bfd
112001,5,100007,104.444,0,0,"Asus MB P8H61-M LX, 1155, Intel H61(B3)",,Matične ploče,Asus,ad0b072cff685188db33f22c57d6ddde
112002,5,100007,133.889,0,0,"Asus MB P8H61 R2.0, 1155, Intel H61(B3)",,Matične ploče,Asus,d03a02e84845af46ffa66fadc2f484c0
112003,5,100007,144.359,0,0,"Asus MB P8H61/USB3 R2.0, 1155, Intel H61(B3)",,Matične ploče,Asus,0ea272145876f23cfa86d2a94de47091
112004,5,100007,130.085,0,0,"Asus MB P8B75-M LX, 1155, Intel B75",,Matične ploče,Asus,6bf61249f4b69b8e75717272286a5fd3
112005,5,100007,161.453,0,0,"Asus MB P8B75-M; LGA1155, Intel B75",,Matične ploče,Asus,0cc44a9fbc5b698f98c0956b0e25f362
112006,5,100007,192.778,0,0,"Asus MB P8H77-V, LGA1155, Intel H77",,Matične ploče,Asus,1ccbe0518d4fa2a9af8d6e468f106d79
112007,5,100007,283.932,0,0,"Asus MB P8Z77-M PRO; LGA1155, Intel Z77",,Matične ploče,Asus,6952263bab33b51b22198790733a4da2
112008,5,100007,379.872,0,0,"Asus MB P8Z77-V WiFi; LGA1155, Intel Z77",,Matične ploče,Asus,435cdd0da94c8d2a7ed56fff02d13c50
112009,5,100007,198.462,0,0,"Asus MB P8Z77-M, 1155, Intel Z77",,Matične ploče,Asus,8277b99b7bb262b3fb86a5ebc658c634
112010,5,100007,384.615,0,0,"Asus MB P8Z77-V, 1155,Intel Z77",,Matične ploče,Asus,7709fcbe3b818f8f6d3cfcb7d249b6d6
112011,5,100007,103.504,0,0,"Asus MB F1A55 R2.0,FM1, AMD A55",,Matične ploče,Asus,b97519dfe92d67f0f358425c983a1215
112012,5,100007,185.171,0,0,"Asus MB F1A75-M PRO, FM1, AMD A75 FCH",,Matične ploče,Asus,2f3944ada6b6a4011b26b19ba77d1843
112013,5,100007,103.504,0,0,"Asus MB F1A55-M LX R2.0, FM1, AMD A55",,Matične ploče,Asus,e85d49944459d5021e5713fa024d56d7
112014,1,100017,94.017,0,0,TONER Panasonic KX-FA136A 2/1,KX-FA136A,Toneri originalni,Panasonic,829f6cc2b50b1c56f30419badfc89f32
112016,56,100045,299.145,0,0,"Microsoft Office Standard OLP Gov SA NL, 021-07161",021-07161,Microsoft rješenja za licenciranje,Microsoft,0f1de3bf162db42b1ba91155c5e0e47c
112017,55,,0.769,0,0,"Mutlusan kanalica kablovska 16x16mm, 2m",,Pasivna mrežna oprema,,c85e3d227ad6e9af02345ef9d0c7256d
112018,55,,1.239,0,0,"Kanalica kablovska 25x16mm, 1m",,Pasivna mrežna oprema,,256c26f4e79f996480ada5f5b4aa9f93
112019,55,,1.538,0,0,"Kanalica kablovska 25x25mm samoljepljiva, 1m",,Pasivna mrežna oprema,,e9bac68cf76b71c3c594cde5ecc2410b
112020,55,,2.308,0,0,"Kanalica kablovska 25x40mm, 1m",,Pasivna mrežna oprema,,3c2050499302b2572f9e19e6271f5c28
112021,55,,1.709,0,0,"Kanalica kablovska 30x16mm, 1m",,Pasivna mrežna oprema,,e6b2e2d457f2acb5ccd6a1bdb170b0cf
112022,55,,1.923,0,0,"Kanalica kablovska 30x25mm, 1m",,Pasivna mrežna oprema,,853fe94b73591a19a8217a22aab59ce9
112023,55,,1.923,0,0,"Kanalica kablovska 40x16mm, 1m",,Pasivna mrežna oprema,,1d5f4971fb4fc20eb0353c07fe0811c1
112024,55,,3.333,0,0,Mutlusan ADH 40x25 kanalica EKO 0010040400252000 - 1m / samoljepljiva,0010040400252000,Pasivna mrežna oprema,,678735d996d34bede57ea02d2ebdfed0
112025,55,,2.479,0,0,"Kanalica kablovska 40x40mm, 1m",,Pasivna mrežna oprema,,7cee754e43d29a1259545ca5717d3906
112026,55,,3.462,0,0,Mutlusan 40x60 kanalica EKO 0010140400602000,,Pasivna mrežna oprema,,41c37e8f986906164619d0ba4468f40c
112027,55,,3.846,0,0,"Kanalica kablovska 50x50mm, 1m",,Pasivna mrežna oprema,,fcca7906db9902c9c013d374bbaf4159
112028,55,,3.675,0,0,"Kanalica kablovska 60x40mm, 1m",,Pasivna mrežna oprema,,cbf18a52c3f77f12ff194c047f5bf467
112029,55,,5.128,0,0,"Kanalica kablovska 60x60mm, 1m",,Pasivna mrežna oprema,,20bf544f1f6538e40fe7f9a8814a5d14
112031,60,100000,1471.026,0,0,HP Elite 7500 MT B5G66EA Win 7 Pro 64bit - B,B5G66EA,Brand računari,HP,5fe436528704b5c2cbd16c64d1ddd144
112033,60,100000,1423.547,0,0,HP Elite 7500 MT B5G35EA - B,B5G35EA,Brand računari,HP,3f69134415feef4373183e604c9d1d95
112034,284,100085,280.171,0,0,"LG E2242T-BN 21,5 LED Monitor",E2242T-BN,Monitori,LG,a4b729470d4fe77376472e85f28b22e3
112035,284,100004,359.915,0,0,Samsung S23B350TS 23 LED PLS Monitor,LS23B350TS/E,Monitori,Samsung,2b2d85a5a594665556e66292914454ca
112036,126,100018,112.991,0,0,Nikon CoolPix L25 Crveni,L25CRV,Fotoaparati,Nikon,664b5edb18bf1b7b1dfb9538bb2b66b2
112037,126,100018,378.932,0,0,Nikon CoolPix L610 Crveni,L610crv,Fotoaparati,Nikon,08b535a58952325810125bd1ff55e8d4
112038,126,100018,170.0,0,0,Nikon CoolPix S01 Ultra Compact Bijeli,S01bje,Fotoaparati,Nikon,3ba3a71ec18077561c2df601aeb94f94
112039,8,100007,142.436,0,0,Asus nVidia GeForce GT630 2GB DDR3; GT630-2GD3,GT630-2GD3,Grafičke kartice,Asus,f20a77dcc09733d41d53613322a168ab
112040,8,100007,251.667,0,0,Asus nVidia GeForce GTX550 Ti 1GB DDR5; ENGTX550 TI/DI/1GD5,CAC0YZ134374,Grafičke kartice,Asus,09a049bf957cc3d77c977eb7281568d3
112041,109,100045,160.513,0,0,"Microsoft Windows 8 SL 32-bit 1pk DSP OEI Region-EM, 4HR-00049",4HR-00049,Microsoft Windows i Office,Microsoft,66163b6ecbd6c7acbc09973e97c82875
112042,109,100045,170.94,0,0,"Microsoft Windows 8 SL 64-bit 1pk DSP OEI Region-EM, 4HR-00062",4HR-00062,Microsoft Windows i Office,Microsoft,60d1bf3ce13056ada97f1c933b7527a9
112043,109,100045,188.974,0,0,"Microsoft Windows 8 32-bit Eng Intl 1pk DSP OEI DVD, WN7-00367",WN7-00367,Microsoft Windows i Office,Microsoft,b57d3fec27c0e2797cc2b59d2168c231
112044,109,100045,188.974,0,0,"Microsoft Windows 8 64-bit Eng Intl 1pk DSP OEI DVD, WN7-00403",WN7-00403,Microsoft Windows i Office,Microsoft,506a1833c4db507bae50ee08b290cb29
112045,109,100045,294.402,0,0,"Microsoft Windows 8 Pro 32-bit Eng Intl 1pk OEI DVD, FQC-05919",FQC-05919,Microsoft Windows i Office,Microsoft,860cf9f66e493651d60e24185e63e1be
112046,109,100045,294.402,0,0,"Microsoft Windows 8 Pro 64-bit Eng Intl 1pk OEI DVD, FQC-05955",FQC-05955,Microsoft Windows i Office,Microsoft,deec0fe9a51aa76f3c06569e5afcd24e
112047,10,100073,12.821,0,0,"Traxdata DVD+R 8.5GB, x8, Dual Layer 10/1",,DVD/CD mediji,Traxdata,1d33e63b5151b28a3f83e4a3752c4d0b
112048,108,104010,1471.026,0,0,Apple iPad Wi-Fi 32GB NEW 4G Black,MD417LL/A,Tableti,Apple,d8656c56b69a165b576a3f9fae119345
112049,3,100000,2468.205,0,0,HP EliteBook 8570p (B6Q00EA),B6Q00EA,Laptopi,HP,9a0955a0e8524661de8f69a2c4564184
112050,3,100000,2325.726,0,0,HP EliteBook 8570p (B5V88AW),B5V88AW,Laptopi,HP,2c93208f6df082f88d7161fd1e3138ac
112051,96,100008,119.658,0,0,Toshiba Externi HDD 500GB; PA4274E-1HE0; 2.5'' USB3.0 Narandžasti,PA4274E-1HE0,Eksterni SSD i HDD,Toshiba,8a61af3326ca9b612b310d9bb9c7d586
112054,3,100014,655.256,0,0,Fujitsu LifeBook AH512 - MPAF5EE,AH512MPAF5EE,Laptopi,Fujitsu,1d05e392ad9f21bc0c8cf9ac0de86213
112055,3,100014,731.239,0,0,Fujitsu LifeBook AH512 - MPAI5EE,AH512MPAI5EE,Laptopi,Fujitsu,b59132c429752f25a3b0c1eb973a70b2
112056,3,100014,788.205,0,0,Fujitsu LifeBook AH512 - MPAK5EE,AH512MPAK5EE,Laptopi,Fujitsu,6050644eb696a5fa780fe26e776aa26e
112057,3,100014,853.761,0,0,Fujitsu LifeBook AH532 - MPAV5EE,AH532MPAV5EE,Laptopi,Fujitsu,f30f9380175b7984a51d152821fccaff
112058,55,100027,12.821,0,0,Digitus DN-9008 mrežna utičnica 2xRJ45 CAT6,DN-9008,Pasivna mrežna oprema,Digitus,11d7df47eb6c1a174486a27fbb0684aa
112059,55,128881,1.239,0,0,HSC H6A-00432-DP FTP kabal Cat6A 500m (mjera na 1 metar),H6A-00432-DP,Pasivna mrežna oprema,HCS Cabling Systems,3265e7c1977fc36c2ad38062f1d8e820
112060,55,100027,568.846,0,0,"Digitus rack ormar 19 20U, DN-19-20U-6/6",DN-19-20U-6/6,Pasivna mrežna oprema,Digitus,227f7cc45a3c32cabdc55f2e146bd58d
112061,59,100027,7.692,0,0,Digitus DK-1643-A-010 1m Cat6a kabal,DK-1643-A-010,Kablovi za PC/NET/TV,Digitus,5e87b97c9124649e5d7a2f474a7ab9e9
112062,66,100004,84.53,0,0,Samsung DVD player-E360/EN,E360/EN,Kućna kina i media playeri,Samsung,de041486c5eaa9fae3f3f62480f3c9ed
112063,55,,8.077,0,0,"Kanalica kablovska 100x50mm, 1m",,Pasivna mrežna oprema,,5a07124265e4e76bc34b60d171d20f93
112064,59,100027,6.838,0,0,"Digitus DK-1643-A-005 0,5m Cat 6a kabal",DK-1643-A-005,Kablovi za PC/NET/TV,Digitus,ca3301f4adb23324fd0db07a67d8f77a
112065,101,,350.427,0,0,ERP STAR SP700R FM i FZ,"FMBH 3,2",Rezervni dijelovi za fiskalne uređaje,,141337d65deb40ee8c59889cef6a9d54
112066,60,100000,1068.376,0,0,"HP Pro 3500 MT (C5X63EA), Windows 8 Pro 64bit",C5X63EA,Brand računari,HP,9e527df3bf7b36d47765cadafa3b9e78
112067,129,,29.915,0,0,"HP produžetak garancije UD950E 1/3, monitor",,Produženje garancija za laptope,,5e1601072bbbdfcdd250a25e35411346
112068,80,100085,118.718,0,0,LG auto CD-MP3 player LCS110AR,LCS110AR,Auto playeri,LG,0586d080619c485709001a20cf4d6e3f
112069,80,100085,283.932,0,0,LG auto CD-MP3 player LAC-7800R,LAC-7800R,Auto playeri,LG,4f3254e829f23b37f3530abacb380853
112070,80,100085,223.162,0,0,LG auto CD-MP3 player LAC-7900RN,LAC-7900RN,Auto playeri,LG,7a60c0ca240e6a107ce7adda16830149
112071,6,100039,137.692,0,0,"WD Blue 1TB WD10EZEX 3,5 SATA3",WD10EZEX,Hard diskovi,Western Digital,9cf1be8361f222ba9c930ad219fe07cb
112072,284,100007,340.0,0,0,ASUS VS238N 23 LED Monitor,VS238N,Monitori,Asus,0cae9df0a80adf512db790469ab84074
112073,90,000079,821.453,0,0,"Imtec HOME 091112, Intel Core i3 3.3GHz;",,IMTEC računari,IMTEC d.o.o. Sarajevo,0c1dfbed34887f73616f2ef4f66c38cf
112074,80,100085,203.248,0,0,LG auto CD-MP3 player LAC-M8600R,LAC-M8600R,Auto playeri,LG,eb416458d178b4278def665e935369a6
112075,3,100752,1708.462,0,0,Dell Inspiron N5520 (272145106BUN),272145106,Laptopi,Dell,86b13505160ff6553ecda49f5a525805
112076,2,,122.521,0,0,Katun Toner 1043 Black,,Toneri zamjenski,,c5cbf2a61c30fc5936b29de223ba53da
112077,3,100000,1043.675,0,0,HP Pavilion g7-2210sm (C5T24EA),C5T24EA,Laptopi,HP,3549daae643160291be476211c84726f
112078,72,100058,61.709,0,0,"Transcend DVD RW, USB 2.0, 8x eksterni (bijeli)",TS8XDVDRW-W,DVD RW optički uređaji,Transcend,bbdc52b609de96cc6f0adeddd65c383d
112079,72,100058,57.949,0,0,"Transcend DVD RW, USB 2.0, 8x eksterni (crni)",TS8XDVDRW-K,DVD RW optički uređaji,Transcend,fe9a0acb31e6a8a65fbdad15c05fb504
112080,32,100001,132.009,0,0,Kingston USB3.0 stick 64GB DTR30/64GB,DTR30/64GB,USB flash stickovi,Kingston,bd62d3952dd11fec5042f251a442c109
112081,273,100004,644.829,0,0,Samsung Galaxy S3 I9300 Plavi,GT-I 9300,Mobiteli,Samsung,8bc03718a533fbab1a63f7cfb9de2ccf
112082,63,100002,3717.094,1,0,Canon objektiv EF 24-70mm f/2.8 L II USM,,Objektivi za fotoaparate,Canon,2e1f67c3958c16fc0bad7dc8a09c2a78
112083,134,100069,26.496,0,0,Sanyo eneloop 4xAA baterije HR-3UTGA-4BP,HR-3UTGA-4BP,Baterije i punjači za fotoaparate,Sanyo,7008edcc142a4e184356941e614000e8
112084,33,100058,19.658,0,0,Transcend MC SDHC 32GB Class4,TS32GSDHC4,Memorijske kartice,Transcend,c1125ee2792f34b3e1a97e43664eb1ce
112085,4,100012,245.983,0,0,AMD A8-5600K 3.6 GHz X4 Socket FM2 BOX,AD560KWOHJBOX,Procesori,AMD,dcd8d50e1b45e6c264d580ebfa011601
112086,4,100012,267.821,0,0,AMD A10-5800K 3.8 GHz X4 Socket FM2 BOX,AD580KWOHJBOX,Procesori,AMD,a5f0c458b169182bc00aff2dd7b83488
112089,126,100013,635.342,0,0,Olympus SP-820UZ Crni,SP-820UZ,Fotoaparati,Olympus,b06da5a9b1a06495dc5fff65e6296d28
112090,38,100006,1081.667,0,0,Acer projektor X1311WH (MR.JET11.001),MR.JET11.001,Video projektori,Acer,94478c900dda14a0cfd782e8e1718515
112091,113,100001,321.923,0,0,"Kingston SSD drive, HyperX 3K 240GB; SH103S3B/240G (3,5 Kit)",SH103S3B/240G,SSD diskovi,Kingston,5196dfbc3f6e7162cc8dfd47673ff272
112092,27,100002,1034.188,0,0,Canon Skener DR-C130,6583B003AA,Skeneri,Canon,fe58a23631387d511fa0087585d56b7e
112093,58,107096,48.718,0,0,"Targus torba za laptop 17-18 BEU3166 + miš, crna",BEU3166,Torbe za laptope,Targus,ac72e96e4b995aec9cd5ce4a6c7cea6b
112095,126,100002,217.479,0,0,Canon PowerShot A4000 IS Silver,a4000slv,Fotoaparati,Canon,9a93f1f2c694e3fd52cb4997e4e7e77c
112096,13,100010,33.333,0,0,Gigabyte podloga za miša KRYPTON mat,,Miševi i podloge,Gigabyte Technology CO LTD,8d198f3779c645c49d59ddec3d8b4d6f
112097,96,100047,141.496,0,0,"Apacer Externi HDD 750GB; AP750GAC233B-S; 2,5“ USB3.0 Crni",AP750GAC233B-,Eksterni SSD i HDD,Apacer,8c9d1b5125798fa6da6df11986205f95
112098,155,,0.769,0,0,Marker Schneider Maxx 1300 crni (113301),,Olovke i markeri,,a465a10d1b8c6e98bc1a68e80a7d8513
112099,158,,0.513,0,0,Skalpel veliki AS OFFICE AS1145A,AS1145A,Pribor za radni sto,,6f294d939d6ae54a633592a751277de2
112100,154,,11.966,0,0,Etikete samoljepljive A4 105x48,105048,Etikete i blokovi,,1faae05c844ed3ea86bd465d91eeda82
112102,92,100000,4082.607,0,0,HP DesignJet T520 CQ893A (36“),CQ893A,Ploteri,HP,9eb3af052a832255447ecd1615a7ff51
112103,209,100000,103.504,0,0,HP tinta CZ129A (No.711) Black,CZ129A,Tinte i potrošni materijal za Plotere,HP,ca45a47a28c733409e7e0bd595694c32
112104,209,100000,84.53,0,0,HP tinta CZ130A (No.711) Cyan,CZ130A,Tinte i potrošni materijal za Plotere,HP,ce5cf6cf79eb628accc58af3af72c121
112105,209,100000,84.53,0,0,HP tinta CZ131A (No.711) Magenta,CZ131A,Tinte i potrošni materijal za Plotere,HP,8bd7701e165918457f23b732a3b2cdec
112106,209,100000,84.53,0,0,HP tinta CZ132A (No.711) Yellow,CZ132A,Tinte i potrošni materijal za Plotere,HP,49b7c274b69ac74b16ff5ec987dbd3e8
112107,209,100000,170.0,0,0,HP tinta CZ133A (No.711) Black (XL),CZ133A,Tinte i potrošni materijal za Plotere,HP,02ecbe1427adf792e65afe1c61501c96
112108,208,100000,0.043,0,0,HP tinta CZ134A (No.711) Cyan 3-Pack,CZ134A,Toneri i potrošni materijal za Kopire,HP,3ec24a9fd8fd7d3e6d6827a584a043e5
112109,209,100000,0.043,0,0,HP tinta CZ135A (No.711) Magenta 3-Pack,CZ135A,Tinte i potrošni materijal za Plotere,HP,dc0d8c217c405354ef896a61d886c697
112110,209,100000,0.043,0,0,HP tinta CZ136A (No.711) Yellow 3-Pack,CZ136A,Tinte i potrošni materijal za Plotere,HP,a715943d942292e68e69cd20466bd186
112113,160,,1.026,0,0,Korektor lak NeoLine 8400 20ml,,Ljepila i korektori,,695c9decfdfef71a50ce04f22689f4d3
112114,22,100000,0.043,0,0,HP LaserJet Enterprise 700 M721n (CF235A),CF235A,Laserski printeri,HP,643d961f717b0797e0b697d4c61e32f4
112115,22,100000,3512.821,0,0,HP LaserJet Enterprise 700 M721dn (CF236A),CF236A,Laserski printeri,HP,f02842a9b5e2ecf80f82ed9827809e75
112116,22,100000,0.043,0,0,HP LaserJet Enterprise 700 M721xh (CF238A),CF238A,Laserski printeri,HP,02da5121da8d830529b9cb8898028d4e
112117,1,100000,435.897,0,0,HP toner CF214A (14A) Black,CF214A,Toneri originalni,HP,a74bdeb22540b6e1bd63217296abc581
112118,1,100000,0.043,0,0,HP toner CF214X (14X) Black,CF214X,Toneri originalni,HP,ee38b347737ea4302b3224edfb4c741f
112120,72,100085,71.239,0,0,LG DVD/RW GP30NW40 External SLIM White,GP30NW40,DVD RW optički uređaji,LG,5c1cb9d2cbb2e0bd3e5b64d3549e3047
112121,44,125266,32.479,0,0,"HMS napojna jedinica 400W, HMS001",HMS001,Napojne jedinice,HMS,9215e01d4579719790690cef7ff47788
112122,44,125266,29.915,0,0,"HMS napojna jedinica 460W, HMS002",HMS002,Napojne jedinice,HMS,af49cc961e473ced69722ce64ae33fbd
112123,44,125266,56.026,0,0,"HMS napojna jedinica 530W, HMS003",HMS003,Napojne jedinice,HMS,51cad1f0385747cffcc9092013f641d3
112124,179,100021,23.077,0,0,Canyon CNR-NS01 laptop postolje i hladnjak,CNR-NS01,Dodatna oprema za laptope,Canyon,552c9231f9b890479a4b3c9215428f51
112125,5,100007,120.598,0,0,"Asus MB P8H61-I LX R2.0, 1155, Intel H61(B3)",,Matične ploče,Asus,5df358992446024c6c9bfcd9476fba0d
112126,73,128868,12.821,0,0,PORT torbica za fotoarapat Ushuaia P&S Bk,400406,Torbe za fotoaparate,Port Design,a4267c8e4cfe4c8be74a3e30f164f133
112130,17,100021,11.966,0,0,Canyon slušalice CNR-EP04N pink,CNR-EP04N,Slušalice,Canyon,9d346621b90bfc6f7337bbc02a525390
112131,17,100021,11.966,0,0,Canyon slušalice CNR-EP07N bijele,CNR-EP07N,Slušalice,Canyon,556f9f0deb3b138de6400425d202c22f
112132,17,100021,11.966,0,0,Canyon slušalice CNR-EP07NG zelene,CNR-EP07NG,Slušalice,Canyon,22eb93c7066be3434983ea51da8febb8
112133,12,100030,213.675,0,0,Logitech tastatura K810 Illuminated Bluetooth,920-004321,Tastature,Logitech,00fced6b31011d6e9c230cf6cc5d5015
112134,17,100021,13.675,0,0,Canyon slušalice CNR-EP08NBL plave,CNR-EP08NBL,Slušalice,Canyon,764edd032957d3cb08b081f8712be2e5
112135,17,100021,11.966,0,0,Canyon slušalice CNR-EP08NG zelene,CNR-EP08NG,Slušalice,Canyon,5a21df6256c0cab6b46bdea08b2b55b1
112136,17,100021,11.111,0,0,Canyon slušalice CNR-EP09NB crne,CNR-EP09NB,Slušalice,Canyon,7b3dc092e4a62e9f8cdcf3205d189e50
112137,17,100021,13.675,0,0,Canyon slušalice CNR-EP08NP pink,CNR-EP08NP,Slušalice,Canyon,2d5d87c4f8f97b2ebf695785d96a41f8
112138,117,,302.607,0,0,Fulda guma 215/55 R17 FKC,,IMTEC POTROŠNI,,8a45eaff1c3a8f954eb4b08a9d589897
112139,117,,175.214,0,0,Michelin Alpine guma 205/55 R16 MAA4,,IMTEC POTROŠNI,,fd815b16e69affb24367fc5b11abc716
112142,17,100021,11.966,0,0,Canyon slušalice CNR-EP10NB crne,CNR-EP10NB,Slušalice,Canyon,86e7b767b5dfbf0062aa1b565c45e16b
112143,17,100021,14.53,0,0,Canyon headset CNR-HS01NB,CNR-HS01NB,Slušalice,Canyon,86693c73c81683f88657f1b6eb4f31d1
112144,51,100021,11.966,0,0,Canyon USB HUB CNR-USBHUB11,CNR-USBHUB11,Adapteri i kontroleri,Canyon,3fc640859cf413d748ffb5b27e75dd8f
112145,51,100021,11.966,0,0,Canyon USB HUB CNR-USBHUB8,CNR-USBHUB8,Adapteri i kontroleri,Canyon,bda0be048493880c74f85c00003bad07
112146,3,100006,1993.333,0,0,Acer Aspire S5-391 (NX.RYXEX.021),NX.RYXEX.021,Laptopi,Acer,7b2dc5dcb3b4a4ec45bf387f22672578
112147,3,100006,3417.863,0,0,Acer Aspire S7-391 (NX.M3EEX.005),NX.M3EEX.005,Laptopi,Acer,d7d2708d51e355e11c50085e4292b264
